2021-10-13T09:57:27.898Z,-7.1823,129.4314,143.65,4.9,"Kepulauan Babar, Indonesia",m
2021-10-13T10:51:47.685Z,-7.0998,130.0563,91.46,5,"Pulau Pulau Tanimbar, Indonesia",m
2021-10-14T03:47:04.937Z,-36.302,52.4183,10,5.3,Southwest Indian Ridge,m
2021-10-14T05:51:56.230Z,-15.0996,167.3988,120.18,5.6,"35 km E of Port-Olry, Vanuatu",m
2021-10-14T15:16:28.914Z,1.2098,126.1603,33.9,5.5,"135 km ESE of Laikit, Laikit II (Dimembe), Indonesia",m
2021-10-14T20:49:18.495Z,-7.0946,130.0521,97.67,4.9,"Pulau Pulau Tanimbar, Indonesia",m
2021-10-14T21:19:05.832Z,6.7359,127.3306,10,4.9,"102 km ESE of Manay, Philippines",m
2021-10-15T02:44:57.920Z,-8.8768,158.4815,22.55,6.4,Solomon Islands,m
2021-10-15T16:54:48.080Z,8.8327,126.3554,65.95,4.9,"7 km ENE of Marihatag, Philippines",m
2021-10-15T20:18:20.942Z,-8.3517,115.4617,10,5.1,"16 km NNE of Banjar Wangsian, Indonesia",m
2021-10-15T23:17:26.272Z,-5.0628,102.885,48.88,4.8,"121 km SSW of Pagar Alam, Indonesia",m
2021-10-16T02:02:12.947Z,45.8468,149.2681,142.18,4.9,"128 km ENE of Kurilsk, Russia",m
2021-10-16T02:35:18.009Z,-59.6597,-26.2423,55.66,4.9,South Sandwich Islands region,m
2021-10-16T07:07:43.656Z,11.5443,-60.0351,37.05,4.9,"86 km ENE of Scarborough, Trinidad and Tobago",m
2021-10-16T11:46:02.790Z,31.0265,56.4279,10,4.8,"12 km SSE of Shahrak-e, Iran",m
2021-10-16T13:24:11.927Z,-58.8994,-24.8422,52.3,5.1,South Sandwich Islands region,m
2021-10-16T15:35:02.553Z,21.1965,121.1064,10,4.8,"96 km SSE of Hengchun, Taiwan",m
2021-10-16T16:05:28.992Z,-31.0797,-177.5661,10,4.9,Kermadec Islands region,m
2021-10-16T17:33:17.177Z,-52.3807,13.4991,10,4.9,southwest of Africa,m
2021-10-16T18:27:28.934Z,18.7026,-81.7062,10,5.4,"73 km SSW of George Town, Cayman Islands",m
2021-10-16T22:56:15.723Z,15.501,-49.9741,10,5.1,North Atlantic Ocean,m
2021-10-17T01:12:40.867Z,28.7103,138.1871,525.99,4.8,"Bonin Islands, Japan region",m
2021-10-17T02:30:57.016Z,-29.9485,-177.3935,10,5.1,"Kermadec Islands, New Zealand",m
2021-10-17T02:32:06.430Z,29.4073,130.7267,20.69,5.1,"93 km SSE of Koshima, Japan",m
2021-10-17T12:05:18.385Z,49.2314,155.9782,54.2,5,"160 km S of Severo-Kurisk, Russia",m
2021-10-17T15:49:31.360Z,40.9682,142.1452,67.87,4.8,"70 km ENE of Misawa, Japan",m
2021-10-17T15:57:34.129Z,-14.8249,167.9587,10,4.9,"98 km ENE of Port-Olry, Vanuatu",m
2021-10-17T17:39:15.124Z,49.2389,155.957,35,5.2,"160 km S of Severo-Kurisk, Russia",m
2021-10-17T21:59:51.077Z,28.7036,138.1975,506.54,5.4,"Bonin Islands, Japan region",m
2021-10-18T05:49:18.230Z,24.2087,121.6783,35.61,4.8,"26 km NNE of Hualien City, Taiwan",m
2021-10-18T06:24:16.346Z,-25.5621,-179.9818,498.5,4.8,south of the Fiji Islands,m
2021-10-18T07:26:52.398Z,-13.7397,166.9399,96.48,6.1,"67 km WNW of Sola, Vanuatu",m
2021-10-18T08:24:31.711Z,54.0003,158.6353,171.06,5.3,"77 km S of Milkovo, Russia",m
2021-10-18T22:23:37.780Z,-45.6017,-76.9743,10,5.1,"Off the coast of Aisen, Chile",m
2021-10-19T00:44:09.237Z,22.5257,92.7906,35,4.8,"19 km W of Saiha, India",m
2021-10-19T05:32:32.668Z,34.5883,28.3882,41.53,5.9,"147 km SE of Karpathos, Greece",m
2021-10-19T10:28:45.829Z,-21.2434,-175.7779,10,5.6,"59 km W of Haveluloto, Tonga",m
2021-10-19T12:36:39.360Z,41.5451,142.8623,44.38,5.1,"96 km SSE of Shizunai-furukawac, Japan",m
2021-10-19T23:30:05.962Z,50.2508,178.7926,10,4.9,"Rat Islands, Aleutian Islands, Alaska",m
2021-10-20T03:28:34.505Z,21.8424,144.4228,88.43,4.8,Mariana Islands region,m
2021-10-20T04:45:41.855Z,43.2441,45.5995,10,4.8,"2 km ENE of Alkhan-Yurt, Russia",m
2021-10-20T06:10:51.668Z,-2.3171,139.2108,43.93,4.9,"161 km W of Abepura, Indonesia",m
2021-10-20T06:38:29.655Z,-11.8553,166.8466,205.22,5.1,"169 km SE of Lata, Solomon Islands",m
2021-10-20T09:21:11.485Z,-8.2556,116.7935,10,4.8,"30 km NNE of Labuan Lombok, Indonesia",m
2021-10-20T19:37:07.570Z,-57.7058,-25.0553,35,4.9,South Sandwich Islands region,m
2021-10-21T03:37:20.210Z,-16.8559,-172.7038,10,4.8,"153 km SE of Hihifo, Tonga",m
2021-10-21T06:05:11.184Z,27.7052,58.3722,10,4.9,"142 km ENE of M, Iran",m
2021-10-21T08:10:43.974Z,-25.2396,179.644,497.22,6,south of the Fiji Islands,m
2021-10-21T08:12:57.510Z,35.191,25.2537,10,4.8,"Crete, Greece",m
2021-10-21T08:36:47.362Z,32.1004,138.2208,335.52,5.5,"276 km SE of Shing, Japan",m
2021-10-21T21:58:20.753Z,-39.0151,174.9596,226.02,5.6,"62 km E of Waitara, New Zealand",m
2021-10-22T02:09:47.947Z,-49.0821,-8.7474,10,4.9,southern Mid-Atlantic Ridge,m
2021-10-22T02:21:15.383Z,-8.7794,112.5219,80.08,5.3,"67 km SSW of Dampit, Indonesia",m
2021-10-22T07:27:53.916Z,4.4347,147.283,10,5.4,Federated States of Micronesia region,m
2021-10-22T21:59:46.002Z,-17.1111,-173.8391,73.82,5,"128 km S of Hihifo, Tonga",m
2021-10-22T23:03:07.857Z,51.3611,90.8294,10,5.1,"25 km NE of Ak-Dovurak, Russia",m
2021-10-23T00:34:18.920Z,-56.2695,-27.9672,129.55,5.2,South Sandwich Islands region,m
2021-10-23T02:13:56.517Z,-33.2638,-71.7769,34.99,5,"28 km SSW of Valparaso, Chile",m
2021-10-23T03:10:02.788Z,51.5135,178.8367,53.74,5.1,"Rat Islands, Aleutian Islands, Alaska",m
2021-10-23T03:16:01.816Z,24.0245,121.785,10,5.1,"19 km ENE of Hualien City, Taiwan",m
2021-10-23T08:00:42.431Z,-57.4893,-25.7397,55.46,5,South Sandwich Islands region,m
2021-10-23T08:21:44.435Z,-24.1692,-67.187,163.79,4.8,"88 km W of San Antonio de los Cobres, Argentina",m
2021-10-23T14:17:52.692Z,-37.5163,50.8989,10,4.9,Southwest Indian Ridge,m
2021-10-23T23:08:28.945Z,8.5344,127.1032,10,5,"84 km ENE of Barcelona, Philippines",m
2021-10-24T03:22:10.045Z,1.5675,126.4385,41.76,4.8,"135 km NW of Ternate, Indonesia",m
2021-10-24T05:11:34.344Z,24.5714,121.8303,64.52,6.2,"21 km SSE of Yilan, Taiwan",m
2021-10-24T14:56:44.003Z,-57.3052,-25.3153,35,4.8,South Sandwich Islands region,m
